id,name,postId,artistId,totalChap,totalView,hashTags,originalPath,thumbnail,description,categoryIds,createdAt
mizuryu_kei_1,My Friend With Zero Chasity | PART 1-7,mizuryu_kei,mizuryu_kei,1,1,hentaifox,,https://i2.hentaifox.com/004/2679664/cover.jpg,,"site,hentaifox",2020/01/22
mizuryu_kei_2,Teisou Kannen ZERO,mizuryu_kei,mizuryu_kei,1,1,hentaifox,,https://i.hentaifox.com/004/2659236/cover.jpg,,"site,hentaifox",2020/01/23
mizuryu_kei_3,Welcome to MizuryuLand,mizuryu_kei,mizuryu_kei,1,1,hentaifox,,https://i2.hentaifox.com/004/2408949/cover.jpg,,"site,hentaifox",2020/01/24
