id,name,postId,artistId,totalChap,totalView,hashTags,originalPath,thumbnail,description,categoryIds,createdAt
yamatogawa_1,Vanilla Essence,yamatogawa,yamatogawa,1,1,hentaifox,,https://m7.hentairox.com/023/3rvldjq0na/cover.jpg,,"site,hentaifox",2020/02/25
yamatogawa_2,Witchcraft,yamatogawa,yamatogawa,1,1,hentaifox,,https://m6.hentairox.com/020/dpb67kmf4r/cover.jpg,,"site,hentaifox",2020/02/26
yamatogawa_3,Taihen Yoku Dekimashita,yamatogawa,yamatogawa,1,1,hentaifox,,https://m7.hentairox.com/023/9cf1xea3vk/cover.jpg,,"site,hentaifox",2020/02/27
yamatogawa_4,TayuTayu,yamatogawa,yamatogawa,1,1,hentaifox,,https://i2.hentaifox.com/001/341776/cover.jpg,,"site,hentaifox",2020/02/28
