id,name,postId,artistId,totalChap,totalView,hashTags,originalPath,thumbnail,description,categoryIds,createdAt
sanagi_torajirou_1,Netorare Kataomoi,sanagi_torajirou,sanagi_torajirou,1,1,hentaifox,,https://m2.hentairox.com/009/kxydh5qjc3/cover.jpg,,"site,hentaifox",2020/02/01
sanagi_torajirou_2,Asobare Dear Sex Friend,sanagi_torajirou,sanagi_torajirou,1,1,hentaifox,,https://i.hentaifox.com/001/701941/cover.jpg,,"site,hentaifox",2020/02/02
