id,name,postId,artistId,totalChap,totalView,hashTags,originalPath,thumbnail,description,categoryIds,createdAt
nanase_mizuho_1,Oyomesan wa Maou!? [JP],nanase_mizuho,nanase_mizuho,1,1,hentaifox,,https://m6.hentairox.com/021/qfy7kb19d8/cover.jpg,,"site,hentaifox",2020/01/25
nanase_mizuho_2,Koibito wa Kyuuketsuki!? [JP],nanase_mizuho,nanase_mizuho,1,1,hentaifox,,https://m6.hentairox.com/021/lvx0dab8uc/cover.jpg,,"site,hentaifox",2020/01/26
