id,name,postId,artistId,totalChap,totalView,hashTags,originalPath,thumbnail,description,categoryIds,createdAt
takeda_hiromitsu_1,Sister Breeder,takeda_hiromitsu,takeda_hiromitsu,1,1,hentaifox,,https://m6.hentairox.com/021/hs76dr4ptf/cover.jpg,,"site,hentaifox",2020/02/18
takeda_hiromitsu_2,Ima Real,takeda_hiromitsu,takeda_hiromitsu,1,1,hentaifox,,https://i2.hentaifox.com/004/2368064/thumb.jpg,,"site,hentaifox",2020/02/19
takeda_hiromitsu_3,Tsundero,takeda_hiromitsu,takeda_hiromitsu,1,1,hentaifox,,https://i.hentaifox.com/002/1501788/cover.jpg,,"site,hentaifox",2020/02/20
