id,name,postId,artistId,totalChap,totalView,hashTags,originalPath,thumbnail,description,categoryIds,createdAt
shinozuka_yuuji_1,Hitozuma Life - Married Woman Life ,shinozuka_yuuji,shinozuka_yuuji,1,1,hentaifox,,https://m5.hentairox.com/017/1074swzle9/cover.jpg,,"site,hentaifox",2020/02/07
shinozuka_yuuji_2,Hajimete no Hitozuma ,shinozuka_yuuji,shinozuka_yuuji,1,1,hentaifox,,https://m4.hentairox.com/014/wtqf214l3r/cover.jpg,,"site,hentaifox",2020/02/08
shinozuka_yuuji_3,Delivery Sex [EN] ,shinozuka_yuuji,shinozuka_yuuji,1,1,hentaifox,,https://m3.hentairox.com/012/yz213j7q5r/cover.jpg,,"site,hentaifox",2020/02/09
