id,name,postId,artistId,totalChap,totalView,hashTags,originalPath,thumbnail,description,categoryIds,createdAt
sasamori_tomoe_1,Gaming Harem,sasamori_tomoe,sasamori_tomoe,1,1,hentaifox,,https://i2.hentaifox.com/004/2778519/cover.jpg,,"site,hentaifox",2020/02/03
sasamori_tomoe_2,Living with Succubus 1-10[EN],sasamori_tomoe,sasamori_tomoe,1,1,hentaifox,,https://i.hentaifox.com/003/1637024/thumb.jpg,,"site,hentaifox",2020/02/04
sasamori_tomoe_3,Houkago no Yuutousei[JP],sasamori_tomoe,sasamori_tomoe,1,1,hentaifox,,https://i.hentaifox.com/002/1187109/thumb.jpg,,"site,hentaifox",2020/02/05
sasamori_tomoe_4,"Bokura wa Yarimakuru, Kimochi Ii kara",sasamori_tomoe,sasamori_tomoe,1,1,hentaifox,,https://m2.hentairox.com/008/dpm6wr349h/cover.jpg,,"site,hentaifox",2020/02/06
