id,name,postId,artistId,totalChap,totalView,hashTags,originalPath,thumbnail,description,categoryIds,createdAt
karube_guri_1,[Karube Guri] Ima... Shitai no,karube_guri,karube_guri,1,1,hentaifox,,https://m4.hentairox.com/014/1h4ute8yk3/cover.jpg,,"site,hentaifox",2020/01/16
karube_guri_2,Fushidara Honey [Digital],karube_guri,karube_guri,1,1,hentaifox,,https://m3.hentairox.com/011/1gwzful37n/cover.jpg,,"site,hentaifox",2020/01/17
